ORF,plate,date,row,col,class,score
YGR047C,TS3-RT,12/02/11,2,15,1,49.34373
YBR196C,TS3-RT,12/02/11,2,16,1,1.01568
YJR076C,TS3-RT,12/02/11,2,18,1,49.21406
YNL163C,TS3-RT,12/02/11,2,19,1,61.10270
YIL004C,TS3-RT,12/02/11,2,20,1,36.68959
YIL008W,TS3-RT,12/02/11,2,21,1,52.55254
YKL018W,TS3-RT,12/02/11,2,22,1,7.54932
YMR134W,TS3-RT,12/02/11,2,23,1,6.54702
YDR208W,TS3-RT,12/02/11,3,2,1,7.79864
YMR235C,TS3-RT,12/02/11,3,3,1,15.66496
YJL047C,TS3-RT,12/02/11,3,4,1,44.84436
YER003C,TS3-RT,12/02/11,3,6,1,68.02059
YBR164C,TS3-RT,12/02/11,3,7,1,31.10788
YJL011C,TS3-RT,12/02/11,3,8,1,81.81769
YPR018W,TS3-RT,12/02/11,3,9,1,75.68609
YPR088C,TS3-RT,12/02/11,3,10,1,33.19966
YLR298C,TS3-RT,12/02/11,3,11,1,33.94303
YGL155W,TS3-RT,12/02/11,3,12,1,43.51531
YMR224C,TS3-RT,12/02/11,3,13,1,27.21816
YMR263W,TS3-RT,12/02/11,3,14,1,71.54943
YLR105C,TS3-RT,12/02/11,3,15,1,20.66475
YER161C,TS3-RT,12/02/11,3,16,1,50.93660
YPR103W,TS3-RT,12/02/11,3,17,1,37.78389
YDL126C,TS3-RT,12/02/11,3,18,1,69.29238
YCL004W,TS3-RT,12/02/11,3,19,1,63.14171
YER136W,TS3-RT,12/02/11,3,20,1,34.51125
YGL048C,TS3-RT,12/02/11,3,21,1,96.29606
YDR449C,TS3-RT,12/02/11,3,22,1,47.65428
YOR194C,TS3-RT,12/02/11,3,23,1,8.69768
YFL008W,TS3-RT,12/02/11,4,2,1,79.09510
YKL197C,TS3-RT,12/02/11,4,3,1,62.80001
YHR036W,TS3-RT,12/02/11,4,4,1,10.53354
YOR275C,TS3-RT,12/02/11,4,5,-1,-10.08124
YDR166C,TS3-RT,12/02/11,4,6,1,44.22298
YKL112W,TS3-RT,12/02/11,4,7,1,31.88016
YCL061C,TS3-RT,12/02/11,4,8,1,34.33824
YNR017W,TS3-RT,12/02/11,4,9,1,78.56175
YKL125W,TS3-RT,12/02/11,4,10,-1,-20.61893
YOR181W,TS3-RT,12/02/11,4,11,1,5.59359
YLR319C,TS3-RT,12/02/11,4,12,1,57.65414
YBL084C,TS3-RT,12/02/11,4,13,1,57.53921
YLL050C,TS3-RT,12/02/11,4,14,1,43.33643
YFL039C,TS3-RT,12/02/11,4,15,-1,-1.21446
YGR092W,TS3-RT,12/02/11,4,16,-1,-9.60728
YPL128C,TS3-RT,12/02/11,4,17,1,54.98142
YPL028W,TS3-RT,12/02/11,4,18,1,10.90568
YNL061W,TS3-RT,12/02/11,4,19,1,91.62009
YMR268C,TS3-RT,12/02/11,4,20,1,2.60192
YIL046W,TS3-RT,12/02/11,4,21,1,27.16339
YOR326W,TS3-RT,12/02/11,4,22,1,9.41515
YDL103C,TS3-RT,12/02/11,4,23,1,61.94764
YOL123W,TS3-RT,12/02/11,5,2,1,71.86456
YLR310C,TS3-RT,12/02/11,5,3,1,38.84877
YNL216W,TS3-RT,12/02/11,5,5,1,41.22144
YLR291C,TS3-RT,12/02/11,5,6,1,49.08758
YGL130W,TS3-RT,12/02/11,5,7,1,90.82557
YLR186W,TS3-RT,12/02/11,5,9,1,54.47248
YPR082C,TS3-RT,12/02/11,5,10,1,25.12029
YBR152W,TS3-RT,12/02/11,5,11,1,28.53815
YBL076C,TS3-RT,12/02/11,5,12,1,34.10824
YIR010W,TS3-RT,12/02/11,5,13,1,55.17513
YDR113C,TS3-RT,12/02/11,5,14,1,23.22685
YBR011C,TS3-RT,12/02/11,5,15,1,4.97001
YDR091C,TS3-RT,12/02/11,5,16,1,46.52752
YJR006W,TS3-RT,12/02/11,5,18,1,92.68444
YDL008W,TS3-RT,12/02/11,5,19,1,20.22073
YJR093C,TS3-RT,12/02/11,5,20,1,50.99934
YMR229C,TS3-RT,12/02/11,5,21,1,80.42245
YDL192W,TS3-RT,12/02/11,5,22,1,53.81966
YHR066W,TS3-RT,12/02/11,5,23,1,37.82056
YLR087C,TS3-RT,12/02/11,6,2,1,17.14887
YOR244W,TS3-RT,12/02/11,6,3,1,36.38789
YDR288W,TS3-RT,12/02/11,6,4,1,41.73176
YHR030C,TS3-RT,12/02/11,6,5,-1,-7.04411
YGL091C,TS3-RT,12/02/11,6,6,-1,-4.84337
YML023C,TS3-RT,12/02/11,6,7,1,10.37171
YBL035C,TS3-RT,12/02/11,6,8,1,5.12727
YPR025C,TS3-RT,12/02/11,6,9,1,94.63922
YKR083C,TS3-RT,12/02/11,6,10,1,68.03648
YDR228C,TS3-RT,12/02/11,6,11,1,33.87146
YGR274C,TS3-RT,12/02/11,6,12,1,58.90182
YBL023C,TS3-RT,12/02/11,6,13,-1,-0.23848
YPL094C,TS3-RT,12/02/11,6,14,1,8.92418
YLR045C,TS3-RT,12/02/11,6,15,1,24.05949
YDR531W,TS3-RT,12/02/11,6,16,1,32.99519
YDR052C,TS3-RT,12/02/11,6,17,1,43.67423
YGR113W,TS3-RT,12/02/11,6,18,1,24.11525
YOL123W,TS3-RT,12/02/11,6,19,1,17.02076
YMR093W,TS3-RT,12/02/11,6,21,1,91.62880
YDL108W,TS3-RT,12/02/11,6,22,1,18.88960
YJR065C,TS3-RT,12/02/11,6,23,1,54.70299
YGR113W,TS3-RT,12/02/11,7,2,1,58.28270
YGR185C,TS3-RT,12/02/11,7,3,1,27.09934
YFR028C,TS3-RT,12/02/11,7,5,1,47.25885
YOR143C,TS3-RT,12/02/11,7,6,1,40.96994
YPR110C,TS3-RT,12/02/11,7,7,1,40.47710
YBR055C,TS3-RT,12/02/11,7,8,1,42.86368
YLR086W,TS3-RT,12/02/11,7,9,1,56.76916
YBL105C,TS3-RT,12/02/11,7,10,1,66.76359
YKR086W,TS3-RT,12/02/11,7,11,-1,-0.64518
YDL147W,TS3-RT,12/02/11,7,12,1,51.24792
YHR058C,TS3-RT,12/02/11,7,13,1,51.72304
YDR478W,TS3-RT,12/02/11,7,14,1,75.00572
YNL118C,TS3-RT,12/02/11,7,15,1,87.51482
YDL105W,TS3-RT,12/02/11,7,16,1,84.77824
YBL105C,TS3-RT,12/02/11,7,17,1,48.98926
YLR191W,TS3-RT,12/02/11,7,19,1,60.72868
YER009W,TS3-RT,12/02/11,7,20,-1,-7.25258
YER009W,TS3-RT,12/02/11,7,21,1,58.26328
YJR057W,TS3-RT,12/02/11,7,22,1,58.65368
YGR034W,TS3-RT,12/02/11,8,2,-1,-1.72835
YER157W,TS3-RT,12/02/11,8,3,1,55.67380
YHR196W,TS3-RT,12/02/11,8,4,1,66.89331
YBR131W,TS3-RT,12/02/11,8,5,1,22.47193
YLR298C,TS3-RT,12/02/11,8,7,1,100.35096
YGR099W,TS3-RT,12/02/11,8,8,-1,-9.67397
YNL287W,TS3-RT,12/02/11,8,9,1,7.02099
YIR005W,TS3-RT,12/02/11,8,10,1,109.68262
YDL209C,TS3-RT,12/02/11,8,12,1,52.14281
YML127W,TS3-RT,12/02/11,8,13,1,98.38177
YHR191C,TS3-RT,12/02/11,8,14,1,4.09836
YKL203C,TS3-RT,12/02/11,8,15,1,39.80585
YBR154C,TS3-RT,12/02/11,8,16,1,77.21307
YDR228C,TS3-RT,12/02/11,8,17,1,15.20491
YBR198C,TS3-RT,12/02/11,8,18,1,58.78730
YPL233W,TS3-RT,12/02/11,8,19,1,40.46755
YKL193C,TS3-RT,12/02/11,8,20,-1,-10.58680
YPL076W,TS3-RT,12/02/11,8,21,1,43.93909
YDL140C,TS3-RT,12/02/11,8,22,1,66.20293
YLR103C,TS3-RT,12/02/11,8,23,1,33.79638
YHR058C,TS3-RT,12/02/11,9,2,1,49.79880
YFL039C,TS3-RT,12/02/11,9,3,1,75.59473
YER125W,TS3-RT,12/02/11,9,4,1,68.54765
YAL041W,TS3-RT,12/02/11,9,5,1,78.89068
YFR004W,TS3-RT,12/02/11,9,6,1,64.90019
YDR288W,TS3-RT,12/02/11,9,7,1,88.60143
YPR183W,TS3-RT,12/02/11,9,8,1,45.59342
YBR057C,TS3-RT,12/02/11,9,9,1,59.37669
YBR265W,TS3-RT,12/02/11,9,10,1,49.13763
YAL041W,TS3-RT,12/02/11,9,11,1,40.32629
YMR281W,TS3-RT,12/02/11,9,12,1,36.97498
YBR029C,TS3-RT,12/02/11,9,13,1,67.66651
YLR229C,TS3-RT,12/02/11,9,14,1,59.80823
YGR179C,TS3-RT,12/02/11,9,15,1,72.01734
YLR066W,TS3-RT,12/02/11,9,16,1,26.33447
YOR030W,TS3-RT,12/02/11,9,17,1,67.15876
YPL101W,TS3-RT,12/02/11,9,18,1,24.79657
YLR119W,TS3-RT,12/02/11,9,19,1,88.13153
YDR052C,TS3-RT,12/02/11,9,20,1,52.55059
YGR216C,TS3-RT,12/02/11,9,21,-1,-10.64090
YNL061W,TS3-RT,12/02/11,9,22,1,103.88853
YFL031W,TS3-RT,12/02/11,9,23,1,88.81302
YEL034W,TS3-RT,12/02/11,10,2,1,50.62345
YDL033C,TS3-RT,12/02/11,10,3,1,48.59690
YHR164C,TS3-RT,12/02/11,10,4,1,17.90485
YGL142C,TS3-RT,12/02/11,10,5,1,10.69238
YLR218C,TS3-RT,12/02/11,10,6,1,18.14129
YMR198W,TS3-RT,12/02/11,10,7,1,5.48298
YCL032W,TS3-RT,12/02/11,10,8,1,26.21918
YNR053C,TS3-RT,12/02/11,10,9,-1,-4.35890
YJR064W,TS3-RT,12/02/11,10,10,1,48.06069
YER147C,TS3-RT,12/02/11,10,11,1,68.82123
YIL106W,TS3-RT,12/02/11,10,12,1,41.81811
YOR326W,TS3-RT,12/02/11,10,13,1,6.38786
YDR064W,TS3-RT,12/02/11,10,14,-1,-2.05052
YOR249C,TS3-RT,12/02/11,10,16,1,111.08249
YBR055C,TS3-RT,12/02/11,10,17,1,6.28785
YOR048C,TS3-RT,12/02/11,10,18,1,1.76148
YFL039C,TS3-RT,12/02/11,10,19,-1,-5.79077
YGR122W,TS3-RT,12/02/11,10,20,1,55.18821
YJL074C,TS3-RT,12/02/11,10,22,1,53.72465
YNL064C,TS3-RT,12/02/11,10,23,1,24.45530
YLR116W,TS3-RT,12/02/11,11,2,1,102.53142
YIR008C,TS3-RT,12/02/11,11,3,1,32.01512
YHR019C,TS3-RT,12/02/11,11,4,1,81.05853
YFL034C-B,TS3-RT,12/02/11,11,5,1,87.74710
YPR168W,TS3-RT,12/02/11,11,7,1,75.64430
YNL038W,TS3-RT,12/02/11,11,8,1,87.51078
YDR118W,TS3-RT,12/02/11,11,9,1,53.08794
YOR089C,TS3-RT,12/02/11,11,10,1,42.32299
YDR496C,TS3-RT,12/02/11,11,11,1,1.52708
YGL093W,TS3-RT,12/02/11,11,12,1,89.74389
YNL102W,TS3-RT,12/02/11,11,13,-1,-4.15980
YOR168W,TS3-RT,12/02/11,11,14,1,22.08378
YDR437W,TS3-RT,12/02/11,11,15,1,9.28099
YLR196W,TS3-RT,12/02/11,11,16,-1,-5.90115
YHR030C,TS3-RT,12/02/11,11,17,1,16.60484
YPL007C,TS3-RT,12/02/11,11,18,1,24.41262
YJR045C,TS3-RT,12/02/11,11,19,1,60.06899
YGL001C,TS3-RT,12/02/11,11,20,1,19.53905
YKL165C,TS3-RT,12/02/11,11,21,1,70.06875
YLR195C,TS3-RT,12/02/11,11,22,1,66.42702
YBR198C,TS3-RT,12/02/11,12,2,1,10.35158
YDR212W,TS3-RT,12/02/11,12,3,1,62.70326
YLR459W,TS3-RT,12/02/11,12,4,1,65.19327
YJL050W,TS3-RT,12/02/11,12,5,-1,-14.30501
YGL116W,TS3-RT,12/02/11,12,6,-1,-8.73805
YMR112C,TS3-RT,12/02/11,12,7,1,50.60227
YPL228W,TS3-RT,12/02/11,12,8,1,84.35156
YGL137W,TS3-RT,12/02/11,12,9,-1,-15.50801
YNL102W,TS3-RT,12/02/11,12,10,1,11.56953
YKL052C,TS3-RT,12/02/11,12,12,1,30.44426
YDR392W,TS3-RT,12/02/11,12,13,1,68.28283
YDR145W,TS3-RT,12/02/11,12,14,1,80.64647
YEL002C,TS3-RT,12/02/11,12,15,1,20.31676
YKL113C,TS3-RT,12/02/11,12,16,1,47.35735
YOL077C,TS3-RT,12/02/11,12,17,1,11.27896
YLR316C,TS3-RT,12/02/11,12,18,1,32.24970
YKL196C,TS3-RT,12/02/11,12,19,1,12.09256
YDR238C,TS3-RT,12/02/11,12,20,1,75.50134
YAR007C,TS3-RT,12/02/11,12,21,1,43.83930
YFL034C-B,TS3-RT,12/02/11,12,22,1,18.45614
YLR440C,TS3-RT,12/02/11,12,23,1,8.17248
YBR221C,TS3-RT,12/02/11,13,2,1,65.00816
YOR341W,TS3-RT,12/02/11,13,3,1,31.47591
YBR175W,TS3-RT,12/02/11,13,4,1,58.80934
YFL039C,TS3-RT,12/02/11,13,5,1,12.97855
YIR006C,TS3-RT,12/02/11,13,6,1,58.93924
YGL130W,TS3-RT,12/02/11,13,7,1,73.33174
YDR328C,TS3-RT,12/02/11,13,8,1,19.04555
YGL011C,TS3-RT,12/02/11,13,9,1,64.54620
YLR274W,TS3-RT,12/02/11,13,11,1,29.76947
YHR200W,TS3-RT,12/02/11,13,12,-1,-14.25375
YDR126W,TS3-RT,12/02/11,13,13,1,64.59810
YOL139C,TS3-RT,12/02/11,13,14,1,59.99431
YMR028W,TS3-RT,12/02/11,13,15,1,59.44673
YJR112W,TS3-RT,12/02/11,13,16,1,59.47571
YDR045C,TS3-RT,12/02/11,13,17,1,35.73900
YOR232W,TS3-RT,12/02/11,13,18,1,27.61671
YKL173W,TS3-RT,12/02/11,13,19,1,10.51927
YFR028C,TS3-RT,12/02/11,13,20,-1,-14.39909
YHR088W,TS3-RT,12/02/11,13,21,1,101.39135
YDR164C,TS3-RT,12/02/11,13,22,1,20.85866
YDL217C,TS3-RT,12/02/11,13,23,-1,-3.79214
YBR060C,TS3-RT,12/02/11,14,3,1,23.96601
YOR122C,TS3-RT,12/02/11,14,4,1,58.82787
YAL038W,TS3-RT,12/02/11,14,5,1,87.60037
YGL098W,TS3-RT,12/02/11,14,6,1,79.56596
YFL017C,TS3-RT,12/02/11,14,7,1,27.66057
YGL073W,TS3-RT,12/02/11,14,8,1,48.98855
YBL034C,TS3-RT,12/02/11,14,9,1,87.83767
YDR228C,TS3-RT,12/02/11,14,10,1,107.26694
YLR305C,TS3-RT,12/02/11,14,11,1,45.88706
YNL091W,TS3-RT,12/02/11,14,12,1,62.01026
YKR068C,TS3-RT,12/02/11,14,13,1,21.39506
YBR058C-A,TS3-RT,12/02/11,14,14,1,21.95818
YPR191W,TS3-RT,12/02/11,14,15,-1,-20.22386
YDR188W,TS3-RT,12/02/11,14,16,1,97.46593
YER094C,TS3-RT,12/02/11,14,17,1,15.22816
YGL112C,TS3-RT,12/02/11,14,18,1,112.96721
YDR510W,TS3-RT,12/02/11,14,20,1,65.68136
YFL038C,TS3-RT,12/02/11,14,21,1,98.45762
YOR122C,TS3-RT,12/02/11,14,22,1,6.29035
YEL002C,TS3-RT,12/02/11,14,23,1,60.58896
YOR249C,TS3-RT,12/02/11,15,2,1,64.88205
YBR154C,TS3-RT,12/02/11,15,3,1,20.64471
YDR404C,TS3-RT,12/02/11,15,4,1,60.89261
YPL124W,TS3-RT,12/02/11,15,5,1,58.12315
YDR004W,TS3-RT,12/02/11,15,6,1,104.34356
YOL102C,TS3-RT,12/02/11,15,7,1,42.38352
YML081C-A,TS3-RT,12/02/11,15,8,1,47.19766
YML023C,TS3-RT,12/02/11,15,9,-1,-8.10805
YDL084W,TS3-RT,12/02/11,15,10,1,39.93214
YKR081C,TS3-RT,12/02/11,15,11,1,54.00757
YLR029C,TS3-RT,12/02/11,15,12,1,69.90530
YIL026C,TS3-RT,12/02/11,15,13,1,55.20722
YML130C,TS3-RT,12/02/11,15,14,1,30.77617
YBL034C,TS3-RT,12/02/11,15,16,1,44.00236
YBR143C,TS3-RT,12/02/11,15,17,1,108.54903
YGR278W,TS3-RT,12/02/11,15,18,1,59.44146
YBR118W,TS3-RT,12/02/11,15,19,1,47.01646
YDR228C,TS3-RT,12/02/11,15,20,1,68.49916
YKR062W,TS3-RT,12/02/11,15,21,1,102.99866
YFL034C-B,TS3-RT,12/02/11,15,22,1,112.34811
YER093C,TS3-RT,12/02/11,15,23,1,25.96375
YFL034C-B,TS4-37,12/02/11,2,2,1,38.22105
YPR019W,TS4-37,12/02/11,2,3,1,57.16127
YIR022W,TS4-37,12/02/11,2,4,1,28.91355
YLR032W,TS4-37,12/02/11,2,5,1,19.54373
YJL136C,TS4-37,12/02/11,2,6,1,30.61673
YIL109C,TS4-37,12/02/11,2,7,1,49.55649
YDR182W,TS4-37,12/02/11,2,8,1,46.55942
YDL065C,TS4-37,12/02/11,2,10,1,37.32951
YDR334W,TS4-37,12/02/11,2,12,1,58.29383
YJL091C,TS4-37,12/02/11,2,14,1,83.37648
YPL120W,TS4-37,12/02/11,2,15,1,41.14052
YHR005C,TS4-37,12/02/11,2,16,1,58.66298
YDL077C,TS4-37,12/02/11,2,17,-1,-20.45666
YER133W,TS4-37,12/02/11,2,18,1,71.01105
YDL058W,TS4-37,12/02/11,2,19,1,64.95244
YDR454C,TS4-37,12/02/11,2,20,1,101.14003
YIL147C,TS4-37,12/02/11,2,21,1,34.86374
YGR074W,TS4-37,12/02/11,2,22,1,29.37675
YPL082C,TS4-37,12/02/11,2,23,-1,-9.12455
YIL143C,TS4-37,12/02/11,3,2,1,82.99981
YML023C,TS4-37,12/02/11,3,4,1,101.53277
YNL138W,TS4-37,12/02/11,3,5,1,58.24359
YDR276C,TS4-37,12/02/11,3,6,1,45.76717
YNL158W,TS4-37,12/02/11,3,7,1,65.46891
YJL005W,TS4-37,12/02/11,3,8,-1,-7.32780
YDR208W,TS4-37,12/02/11,3,9,1,45.86058
YDR168W,TS4-37,12/02/11,3,10,-1,-5.88746
YDR299W,TS4-37,12/02/11,3,11,1,24.87558
YHR189W,TS4-37,12/02/11,3,13,1,68.61671
YOR204W,TS4-37,12/02/11,3,15,-1,-19.38204
YFL039C,TS4-37,12/02/11,3,16,1,53.73585
YLR430W,TS4-37,12/02/11,3,18,1,48.16640
YNR011C,TS4-37,12/02/11,3,19,-1,-21.01188
YBR195C,TS4-37,12/02/11,3,20,1,98.14029
YLR430W,TS4-37,12/02/11,3,21,1,20.18340
YGR156W,TS4-37,12/02/11,3,22,1,16.26931
YPR135W,TS4-37,12/02/11,3,23,1,47.13285
YOL094C,TS4-37,12/02/11,4,2,1,94.87829
YNL312W,TS4-37,12/02/11,4,3,1,103.95017
YDL164C,TS4-37,12/02/11,4,4,1,32.16197
YER147C,TS4-37,12/02/11,4,5,1,85.78894
YLR116W,TS4-37,12/02/11,4,6,1,32.85357
YFL045C,TS4-37,12/02/11,4,7,1,55.71401
YDR489W,TS4-37,12/02/11,4,8,1,28.53385
YML126C,TS4-37,12/02/11,4,10,1,29.33739
YGR274C,TS4-37,12/02/11,4,11,1,107.37284
YEL032W,TS4-37,12/02/11,4,12,1,40.12146
YNL147W,TS4-37,12/02/11,4,13,1,52.46524
YOR070C,TS4-37,12/02/11,4,14,1,66.86819
YBR123C,TS4-37,12/02/11,4,17,1,24.53130
YKL104C,TS4-37,12/02/11,4,18,1,54.88869
YMR168C,TS4-37,12/02/11,4,19,1,33.69873
YJR076C,TS4-37,12/02/11,4,20,1,35.21423
YKL176C,TS4-37,12/02/11,4,21,1,10.58709
YDR062W,TS4-37,12/02/11,4,22,1,43.33615
YJR065C,TS4-37,12/02/11,4,23,1,66.76844
YDR082W,TS4-37,12/02/11,5,2,1,45.39364
YDL097C,TS4-37,12/02/11,5,3,1,45.92973
YDL002C,TS4-37,12/02/11,5,4,1,84.66804
YIL115C,TS4-37,12/02/11,5,5,1,30.13864
YML069W,TS4-37,12/02/11,5,7,-1,-6.80472
YDL105W,TS4-37,12/02/11,5,8,1,40.83642
YBR060C,TS4-37,12/02/11,5,9,1,24.94112
YHR067W,TS4-37,12/02/11,5,10,1,64.16605
YOR204W,TS4-37,12/02/11,5,12,1,19.30311
YLR060W,TS4-37,12/02/11,5,13,1,2.29009
YKR020W,TS4-37,12/02/11,5,15,1,70.32124
YHR107C,TS4-37,12/02/11,5,16,1,50.58464
YPL093W,TS4-37,12/02/11,5,17,1,31.41322
YNL136W,TS4-37,12/02/11,5,18,1,9.84468
YJR065C,TS4-37,12/02/11,5,19,1,68.88011
YGR172C,TS4-37,12/02/11,5,20,1,64.00585
YGL213C,TS4-37,12/02/11,5,21,1,1.33965
YFL034C-B,TS4-37,12/02/11,5,22,1,38.92677
YEL026W,TS4-37,12/02/11,5,23,1,25.17967
YDR145W,TS4-37,12/02/11,6,2,-1,-18.47805
YOR250C,TS4-37,12/02/11,6,4,1,60.85075
YLR166C,TS4-37,12/02/11,6,5,-1,-0.64032
YFR027W,TS4-37,12/02/11,6,7,1,37.46032
YLR268W,TS4-37,12/02/11,6,8,1,48.96858
YGR098C,TS4-37,12/02/11,6,9,1,85.31644
YMR298W,TS4-37,12/02/11,6,10,1,80.21148
YDR378C,TS4-37,12/02/11,6,11,1,3.38092
YDR339C,TS4-37,12/02/11,6,12,1,76.68754
YDR086C,TS4-37,12/02/11,6,14,1,22.98342
YHR191C,TS4-37,12/02/11,6,15,1,43.60198
YGL093W,TS4-37,12/02/11,6,16,1,52.51748
YLR383W,TS4-37,12/02/11,6,17,1,12.37587
YLR272C,TS4-37,12/02/11,6,18,1,14.72262
YNR026C,TS4-37,12/02/11,6,19,1,64.67979
YGR120C,TS4-37,12/02/11,6,20,1,49.89529
YOR262W,TS4-37,12/02/11,6,22,1,53.68198
YLL011W,TS4-37,12/02/11,6,23,1,34.73477
YLR115W,TS4-37,12/02/11,7,2,1,34.93500
YBR160W,TS4-37,12/02/11,7,3,1,85.84264
YFR028C,TS4-37,12/02/11,7,4,1,60.65986
YBL084C,TS4-37,12/02/11,7,5,1,30.24330
YPR016C,TS4-37,12/02/11,7,6,1,92.16979
YDR416W,TS4-37,12/02/11,7,7,-1,-17.76562
YJR042W,TS4-37,12/02/11,7,8,1,59.90806
YNR010W,TS4-37,12/02/11,7,9,-1,-13.58924
YDL126C,TS4-37,12/02/11,7,11,1,47.58399
YBR110W,TS4-37,12/02/11,7,12,1,74.14980
YOL021C,TS4-37,12/02/11,7,14,1,33.77112
YJL025W,TS4-37,12/02/11,7,15,1,87.39175
YBR236C,TS4-37,12/02/11,7,16,1,47.45147
YDR049W,TS4-37,12/02/11,7,17,1,26.60949
YLR002C,TS4-37,12/02/11,7,18,1,75.49867
YHR020W,TS4-37,12/02/11,7,19,1,52.89887
YKL145W,TS4-37,12/02/11,7,20,-1,-7.65255
YCL016C,TS4-37,12/02/11,7,21,1,21.55481
YLR200W,TS4-37,12/02/11,7,22,1,49.16803
YJL074C,TS4-37,12/02/11,7,23,1,72.21318
YER022W,TS4-37,12/02/11,8,2,1,28.22463
YIR010W,TS4-37,12/02/11,8,3,1,79.49239
YML098W,TS4-37,12/02/11,8,4,1,52.55897
YDL007W,TS4-37,12/02/11,8,5,1,30.46453
YMR308C,TS4-37,12/02/11,8,6,-1,-7.27731
YNR035C,TS4-37,12/02/11,8,7,1,54.56245
YPR103W,TS4-37,12/02/11,8,8,1,22.55394
YOR370C,TS4-37,12/02/11,8,10,1,29.58297
YDR088C,TS4-37,12/02/11,8,11,-1,-16.87034
YDR052C,TS4-37,12/02/11,8,12,1,50.87004
YBR004C,TS4-37,12/02/11,8,13,1,26.65298
YAL001C,TS4-37,12/02/11,8,14,1,22.26581
YGL097W,TS4-37,12/02/11,8,15,1,26.01633
YMR296C,TS4-37,12/02/11,8,16,1,58.05536
YDL190C,TS4-37,12/02/11,8,18,1,45.52674
YDL105W,TS4-37,12/02/11,8,19,1,86.62453
YMR168C,TS4-37,12/02/11,8,20,1,49.77861
YAL041W,TS4-37,12/02/11,8,21,1,26.45627
YGR006W,TS4-37,12/02/11,8,22,1,84.92784
YDR228C,TS4-37,12/02/11,9,2,1,72.23658
YER133W,TS4-37,12/02/11,9,3,1,32.74181
YMR013C,TS4-37,12/02/11,9,4,1,64.75054
YIL022W,TS4-37,12/02/11,9,5,1,1.16919
YBR060C,TS4-37,12/02/11,9,7,1,59.72732
YBL097W,TS4-37,12/02/11,9,9,1,51.27157
YDR463W,TS4-37,12/02/11,9,10,1,27.37826
YML032C,TS4-37,12/02/11,9,11,1,17.43038
YGR218W,TS4-37,12/02/11,9,12,1,49.24414
YDR016C,TS4-37,12/02/11,9,13,1,112.82404
YNL001W,TS4-37,12/02/11,9,14,1,56.00817
YMR227C,TS4-37,12/02/11,9,15,1,1.99243
YOL135C,TS4-37,12/02/11,9,16,1,46.15979
YNL153C,TS4-37,12/02/11,9,17,1,8.54763
YBL034C,TS4-37,12/02/11,9,18,1,115.11771
YGR075C,TS4-37,12/02/11,9,19,1,38.73715
YAL041W,TS4-37,12/02/11,9,20,1,65.58011
YLR459W,TS4-37,12/02/11,9,21,1,15.76189
YNL247W,TS4-37,12/02/11,10,2,1,27.23446
YPL252C,TS4-37,12/02/11,10,3,1,76.11098
YLR215C,TS4-37,12/02/11,10,4,1,102.03886
YOR046C,TS4-37,12/02/11,10,5,-1,-21.26739
YNL153C,TS4-37,12/02/11,10,6,1,15.16867
YOL081W,TS4-37,12/02/11,10,7,1,63.73002
YML114C,TS4-37,12/02/11,10,8,1,19.94753
YFL039C,TS4-37,12/02/11,10,9,1,12.11698
YAL002W,TS4-37,12/02/11,10,10,1,47.46856
YDR315C,TS4-37,12/02/11,10,11,1,91.63737
YGL163C,TS4-37,12/02/11,10,12,1,40.91097
YLR222C,TS4-37,12/02/11,10,14,1,0.87716
YDL097C,TS4-37,12/02/11,10,15,1,33.65506
YJR076C,TS4-37,12/02/11,10,16,1,80.22235
YKL052C,TS4-37,12/02/11,10,17,1,55.78087
YCR077C,TS4-37,12/02/11,10,18,1,21.99687
YFR032C-A,TS4-37,12/02/11,10,19,1,74.71082
YFL034C-B,TS4-37,12/02/11,10,20,1,48.66576
YKR037C,TS4-37,12/02/11,10,21,1,27.40972
YER083C,TS4-37,12/02/11,10,22,1,42.80128
YLL003W,TS4-37,12/02/11,10,23,1,46.03865
YML125C,TS4-37,12/02/11,11,3,1,59.26827
YKR082W,TS4-37,12/02/11,11,4,1,45.66436
YKR084C,TS4-37,12/02/11,11,5,1,33.49230
YKL060C,TS4-37,12/02/11,11,6,1,94.91421
YHR036W,TS4-37,12/02/11,11,7,1,4.48344
YPL228W,TS4-37,12/02/11,11,9,-1,-1.95244
YDL020C,TS4-37,12/02/11,11,12,1,17.80030
YBR156C,TS4-37,12/02/11,11,13,1,22.36005
YNL061W,TS4-37,12/02/11,11,15,1,37.82532
YDL003W,TS4-37,12/02/11,11,17,-1,-10.60052
YPR190C,TS4-37,12/02/11,11,18,1,103.77732
YFR037C,TS4-37,12/02/11,11,19,1,37.38664
YML098W,TS4-37,12/02/11,11,20,1,43.28172
YHR190W,TS4-37,12/02/11,11,21,-1,-5.61939
YBR237W,TS4-37,12/02/11,11,22,1,96.92120
YPR162C,TS4-37,12/02/11,12,2,1,38.01738
YBR126C,TS4-37,12/02/11,12,3,1,71.56106
YKL042W,TS4-37,12/02/11,12,6,1,67.63069
YER155C,TS4-37,12/02/11,12,7,1,39.16763
YNL261W,TS4-37,12/02/11,12,9,-1,-0.36866
YGR245C,TS4-37,12/02/11,12,10,1,59.02199
YPL266W,TS4-37,12/02/11,12,11,1,40.17637
YLR384C,TS4-37,12/02/11,12,12,1,65.46952
